episode,step,action,reward,total_reward,active_incidents,new_incidents,resolved_incidents,resources
5,10,REPAIR,0.8,7.999999999999999,0,0,0,92.5
5,11,REPAIR,0.8,8.799999999999999,0,0,0,91.75
5,12,REPAIR,0.8,9.6,0,0,0,91.0
5,13,REPAIR,0.8,10.4,0,0,0,90.25
5,14,REPAIR,0.8,11.200000000000001,0,0,0,89.5
5,15,REPAIR,0.8,12.000000000000002,0,0,0,88.75
5,16,REPAIR,0.8,12.800000000000002,0,0,0,88.0
5,17,REPAIR,0.8,13.600000000000003,0,0,0,87.25
5,18,REPAIR,0.8,14.400000000000004,0,0,0,86.5
5,19,REPAIR,0.8,15.200000000000005,0,0,0,85.75
5,20,REPAIR,0.8,16.000000000000004,0,0,0,85.0
5,21,REPAIR,0.8,16.800000000000004,0,0,0,84.25
5,22,REPAIR,0.8,17.600000000000005,0,0,0,83.5
5,23,REPAIR,0.8,18.400000000000006,0,0,0,82.75
5,24,REPAIR,0.8,19.200000000000006,0,0,0,82.0
5,25,REPAIR,0.8,20.000000000000007,0,0,0,81.25
5,26,REPAIR,0.8,20.800000000000008,0,0,0,80.5
5,27,REPAIR,0.8,21.60000000000001,0,0,0,79.75
5,28,REPAIR,0.8,22.40000000000001,0,0,0,79.0
5,29,REPAIR,0.8,23.20000000000001,0,0,0,78.25
5,30,REPAIR,0.8,24.00000000000001,0,0,0,77.5
5,31,REPAIR,0.8,24.80000000000001,0,0,0,76.75
5,32,REPAIR,0.8,25.600000000000012,0,0,0,76.0
5,33,REPAIR,0.8,26.400000000000013,0,0,0,75.25
5,34,REPAIR,0.8,27.200000000000014,0,0,0,74.5
5,35,REPAIR,0.8,28.000000000000014,0,0,0,73.75
5,36,REPAIR,0.8,28.800000000000015,0,0,0,73.0
5,37,REPAIR,0.8,29.600000000000016,0,0,0,72.25
5,38,REPAIR,0.8,30.400000000000016,0,0,0,71.5
5,39,REPAIR,0.8,31.200000000000017,0,0,0,70.75
